,Year,G,Pos,AST,BLK,Player,FG,STL,PTS,TRB,O_Index,D_Index,Overall_Index,PPG,ASTPG,RPG,BLKPG,STLPG,FGPG
1901,1985.0,72.0,PG,484.0,8.0,Larry Drew,457.0,93.0,1075.0,164.0,12.430555555555555,1.3319444444444446,13.7625,14.930555555555555,6.722222222222222,2.2777777777777777,0.1111111111111111,1.2916666666666667,6.347222222222222
1276,1983.0,60.0,PF,39.0,22.0,Major Jones,142.0,22.0,340.0,263.0,4.333333333333333,1.9733333333333327,6.3066666666666675,5.666666666666668,0.65,4.383333333333334,0.36666666666666653,0.36666666666666653,2.3666666666666667
67,1980.0,57.0,PG,248.0,9.0,Jim Cleamons,184.0,44.0,444.0,133.0,6.645614035087719,1.2122807017543862,7.8578947368421055,7.7894736842105265,4.350877192982456,2.333333333333333,0.15789473684210525,0.7719298245614035,3.2280701754385963
571,1981.0,79.0,PG,411.0,17.0,Wes Matthews,385.0,107.0,977.0,139.0,10.18481012658228,1.1746835443037975,11.359493670886078,12.367088607594935,5.2025316455696204,1.7594936708860758,0.21518987341772156,1.3544303797468351,4.873417721518988
832,1982.0,80.0,SF,152.0,36.0,Glen Gondrezick,250.0,92.0,660.0,423.0,6.4674999999999985,2.595,9.0625,8.25,1.9,5.2875,0.45,1.15,3.125
886,1982.0,75.0,PF,73.0,60.0,Reggie Johnson,351.0,33.0,820.0,451.0,8.316,2.777333333333333,11.093333333333335,10.933333333333335,0.9733333333333334,6.013333333333334,0.8,0.44,4.68
2162,1985.0,81.0,SF,200.0,54.0,Dominique Wilkins*,853.0,135.0,2217.0,557.0,20.70617283950617,3.4506172839506166,24.156790123456787,27.37037037037037,2.469135802469136,6.876543209876544,0.6666666666666666,1.6666666666666667,10.530864197530864
475,1981.0,81.0,SG,194.0,40.0,Darrell Griffith,716.0,106.0,1671.0,288.0,15.803703703703704,1.9629629629629632,17.766666666666666,20.62962962962963,2.3950617283950617,3.555555555555556,0.4938271604938271,1.308641975308642,8.839506172839506
3025,1988.0,68.0,SF,278.0,3.0,Walter Davis,488.0,86.0,1217.0,159.0,14.063235294117645,1.3279411764705882,15.391176470588233,17.897058823529417,4.088235294117647,2.338235294117647,0.04411764705882353,1.2647058823529411,7.1764705882352935
2364,1986.0,37.0,C,43.0,3.0,Rich Kelley,28.0,10.0,74.0,81.0,1.708108108108108,0.9810810810810808,2.689189189189189,2.0,1.162162162162162,2.189189189189189,0.08108108108108109,0.2702702702702703,0.7567567567567568
73,1980.0,78.0,C,63.0,31.0,Dave Corzine,90.0,9.0,225.0,270.0,2.296153846153846,1.5384615384615383,3.834615384615384,2.8846153846153846,0.8076923076923077,3.4615384615384617,0.3974358974358974,0.1153846153846154,1.1538461538461535
1889,1985.0,79.0,SG,191.0,5.0,Quintin Dailey,525.0,71.0,1262.0,208.0,12.330379746835446,1.3417721518987342,13.672151898734178,15.974683544303794,2.4177215189873418,2.632911392405063,0.06329113924050632,0.8987341772151899,6.6455696202531644
2052,1985.0,81.0,PF,243.0,11.0,Mark Olberding,265.0,56.0,823.0,513.0,8.039506172839506,2.7814814814814817,10.820987654320989,10.160493827160494,3.0,6.333333333333332,0.13580246913580246,0.6913580246913579,3.271604938271605
3067,1988.0,34.0,C,55.0,33.0,Mike Gminski,215.0,28.0,573.0,320.0,12.752941176470587,4.302941176470589,17.055882352941175,16.852941176470587,1.6176470588235294,9.411764705882351,0.9705882352941176,0.8235294117647058,6.3235294117647065
2050,1985.0,43.0,SF,102.0,16.0,Mike O'Koren,194.0,32.0,438.0,166.0,8.055813953488371,1.8790697674418604,9.934883720930234,10.186046511627907,2.372093023255814,3.86046511627907,0.372093023255814,0.7441860465116279,4.511627906976744
3390,1989.0,81.0,SF,372.0,62.0,Willie Anderson,640.0,150.0,1508.0,417.0,14.74074074074074,2.844444444444445,17.585185185185185,18.617283950617285,4.592592592592593,5.148148148148149,0.7654320987654321,1.851851851851852,7.901234567901233
1333,1983.0,73.0,C,49.0,44.0,Paul Mokeski,119.0,21.0,288.0,260.0,3.058904109589041,1.6917808219178083,4.750684931506849,3.945205479452055,0.6712328767123288,3.5616438356164384,0.6027397260273972,0.2876712328767123,1.6301369863013702
245,1980.0,76.0,SG,299.0,9.0,Calvin Murphy*,624.0,143.0,1520.0,150.0,15.607894736842105,1.3894736842105262,16.99736842105263,20.0,3.934210526315789,1.973684210526316,0.11842105263157895,1.881578947368421,8.210526315789473
3749,1989.0,50.0,PF,16.0,13.0,Ray Tolbert,40.0,13.0,103.0,88.0,1.586,0.86,2.446,2.06,0.32,1.76,0.26,0.26,0.8
2729,1987.0,78.0,SG,300.0,16.0,Vinnie Johnson,533.0,92.0,1228.0,257.0,12.47307692307692,1.7333333333333336,14.206410256410255,15.743589743589745,3.8461538461538463,3.2948717948717947,0.20512820512820512,1.1794871794871795,6.833333333333332
3489,1989.0,32.0,SG,67.0,1.0,Corey Gaines,27.0,15.0,67.0,19.0,1.96875,0.3875,2.35625,2.09375,2.09375,0.59375,0.03125,0.46875,0.84375
1197,1983.0,43.0,PG,67.0,9.0,Sleepy Floyd,92.0,19.0,226.0,42.0,4.2046511627906975,0.586046511627907,4.790697674418603,5.255813953488372,1.5581395348837208,0.9767441860465116,0.20930232558139536,0.4418604651162791,2.13953488372093
90,1980.0,82.0,PF,64.0,30.0,Larry Demic,230.0,56.0,570.0,483.0,5.302439024390244,2.6707317073170733,7.973170731707317,6.951219512195122,0.7804878048780488,5.890243902439026,0.36585365853658536,0.6829268292682927,2.804878048780488
2839,1987.0,36.0,PF,39.0,16.0,Dan Roundfield,90.0,11.0,238.0,170.0,5.094444444444445,2.1138888888888894,7.208333333333334,6.611111111111112,1.0833333333333333,4.722222222222221,0.4444444444444444,0.3055555555555556,2.5
3160,1988.0,79.0,C,112.0,72.0,Moses Malone*,531.0,59.0,1607.0,884.0,15.194936708860755,4.973417721518988,20.168354430379747,20.341772151898734,1.4177215189873418,11.189873417721516,0.9113924050632912,0.7468354430379747,6.7215189873417724
815,1982.0,81.0,C,100.0,92.0,Len Elmore,300.0,92.0,735.0,441.0,6.969135802469137,2.8592592592592587,9.828395061728397,9.074074074074074,1.2345679012345678,5.4444444444444455,1.1358024691358024,1.1358024691358024,3.703703703703704
627,1981.0,5.0,SG,3.0,1.0,Tony Price,2.0,2.0,4.0,0.0,0.72,0.18,0.8999999999999999,0.8,0.6,0.0,0.2,0.4,0.4
989,1982.0,82.0,PF,94.0,65.0,Ben Poquette,220.0,51.0,540.0,411.0,5.107317073170732,2.4292682926829268,7.536585365853659,6.585365853658537,1.146341463414634,5.012195121951219,0.7926829268292683,0.6219512195121951,2.6829268292682933
2857,1987.0,13.0,PG,45.0,1.0,Scott Skiles,18.0,5.0,49.0,26.0,3.469230769230769,0.9384615384615386,4.407692307692306,3.7692307692307687,3.4615384615384617,2.0,0.07692307692307693,0.38461538461538464,1.3846153846153846
1531,1984.0,82.0,SG,482.0,67.0,Michael Cooper,273.0,113.0,739.0,262.0,7.817073170731707,1.9365853658536587,9.753658536585366,9.01219512195122,5.878048780487805,3.1951219512195124,0.8170731707317073,1.3780487804878048,3.3292682926829267
263,1980.0,44.0,PF,18.0,12.0,Sam Pellom,44.0,12.0,109.0,92.0,1.9159090909090908,1.0000000000000002,2.9159090909090915,2.477272727272727,0.4090909090909091,2.090909090909091,0.2727272727272727,0.2727272727272727,1.0
3359,1988.0,61.0,SG,119.0,22.0,David Wingate,218.0,47.0,545.0,101.0,7.001639344262295,1.0016393442622953,8.00327868852459,8.934426229508198,1.9508196721311477,1.6557377049180328,0.3606557377049181,0.7704918032786885,3.5737704918032787
3688,1989.0,47.0,SF,48.0,4.0,Scott Roth,52.0,19.0,158.0,56.0,2.6680851063829785,0.6234042553191489,3.2914893617021272,3.3617021276595747,1.0212765957446808,1.1914893617021276,0.0851063829787234,0.40425531914893614,1.1063829787234043
315,1980.0,82.0,SG,515.0,20.0,Reggie Theus,566.0,114.0,1660.0,329.0,16.117073170731707,2.095121951219512,18.21219512195122,20.243902439024392,6.280487804878049,4.012195121951219,0.24390243902439024,1.3902439024390243,6.902439024390245
1854,1985.0,80.0,SF,171.0,18.0,Junior Bridgeman,460.0,47.0,1115.0,230.0,10.75875,1.39375,12.152500000000002,13.9375,2.1375,2.875,0.225,0.5875,5.75
1864,1985.0,62.0,PF,80.0,78.0,Antoine Carr,198.0,29.0,499.0,232.0,6.211290322580645,2.014516129032258,8.225806451612902,8.048387096774192,1.2903225806451613,3.741935483870968,1.2580645161290325,0.4677419354838709,3.193548387096774
3387,1989.0,36.0,PG,153.0,3.0,Michael Anderson,73.0,44.0,204.0,89.0,5.019444444444444,1.3805555555555555,6.4,5.666666666666668,4.25,2.4722222222222223,0.08333333333333333,1.2222222222222223,2.0277777777777777
207,1980.0,69.0,SG,206.0,26.0,John Long,588.0,129.0,1337.0,337.0,15.01304347826087,2.6275362318840583,17.64057971014493,19.3768115942029,2.9855072463768115,4.884057971014493,0.37681159420289856,1.8695652173913044,8.521739130434783
2568,1987.0,78.0,C,203.0,97.0,Kareem Abdul-Jabbar*,560.0,49.0,1366.0,523.0,13.497435897435894,3.243589743589744,16.74102564102564,17.512820512820515,2.602564102564102,6.705128205128204,1.2435897435897436,0.6282051282051282,7.17948717948718
3202,1988.0,67.0,PF,207.0,159.0,Larry Nance,487.0,63.0,1280.0,607.0,14.717910447761195,4.617910447761194,19.335820895522392,19.104477611940297,3.08955223880597,9.059701492537313,2.373134328358209,0.9402985074626866,7.268656716417911
1530,1984.0,81.0,C,123.0,47.0,Jeff Cook,188.0,68.0,471.0,484.0,4.606172839506173,2.816049382716049,7.4222222222222225,5.814814814814816,1.5185185185185186,5.9753086419753085,0.5802469135802469,0.8395061728395061,2.320987654320988
1911,1985.0,45.0,SG,26.0,3.0,Craig Ehlo,34.0,11.0,87.0,25.0,1.5444444444444445,0.31555555555555553,1.86,1.9333333333333331,0.5777777777777777,0.5555555555555556,0.06666666666666668,0.24444444444444444,0.7555555555555555
382,1981.0,46.0,SG,93.0,25.0,Ron Brewer,180.0,27.0,425.0,53.0,7.26304347826087,0.8,8.06304347826087,9.23913043478261,2.0217391304347827,1.1521739130434785,0.5434782608695652,0.5869565217391305,3.9130434782608696
3156,1988.0,73.0,PF,94.0,10.0,Maurice Lucas,168.0,33.0,445.0,315.0,4.7547945205479465,1.9027397260273973,6.657534246575342,6.095890410958903,1.2876712328767124,4.315068493150685,0.136986301369863,0.4520547945205479,2.3013698630136985
1930,1985.0,81.0,C,158.0,92.0,Mike Gminski,380.0,38.0,1036.0,633.0,9.812345679012346,3.6074074074074067,13.419753086419751,12.790123456790125,1.9506172839506173,7.814814814814816,1.1358024691358024,0.4691358024691358,4.691358024691358
1143,1983.0,79.0,PG,543.0,31.0,Maurice Cheeks,404.0,184.0,990.0,209.0,10.658227848101266,1.8746835443037972,12.532911392405063,12.531645569620252,6.873417721518988,2.6455696202531644,0.3924050632911392,2.3291139240506333,5.113924050632911
3551,1989.0,8.0,SG,4.0,1.0,Anthony Jones,5.0,2.0,12.0,8.0,1.2125,0.5125,1.725,1.5,0.5,1.0,0.125,0.25,0.625
1470,1983.0,72.0,PG,569.0,26.0,Ray Williams,419.0,120.0,1109.0,327.0,12.944444444444445,2.4250000000000003,15.369444444444444,15.402777777777779,7.902777777777778,4.541666666666667,0.3611111111111111,1.6666666666666667,5.8194444444444455
2662,1987.0,82.0,SG,238.0,32.0,Dale Ellis,785.0,104.0,2041.0,447.0,18.960975609756094,2.6780487804878046,21.639024390243893,24.89024390243902,2.902439024390244,5.451219512195122,0.3902439024390244,1.2682926829268293,9.573170731707316
3426,1989.0,79.0,PF,75.0,25.0,Terry Catledge,334.0,46.0,822.0,572.0,7.896202531645568,3.165822784810127,11.062025316455696,10.405063291139241,0.9493670886075948,7.240506329113924,0.3164556962025317,0.5822784810126582,4.227848101265823
1257,1983.0,42.0,PF,144.0,21.0,Mickey Johnson,199.0,56.0,564.0,224.0,10.559523809523807,2.6833333333333336,13.242857142857142,13.428571428571427,3.4285714285714284,5.333333333333333,0.5,1.3333333333333333,4.738095238095238
259,1980.0,47.0,C,118.0,45.0,Billy Paultz,189.0,47.0,444.0,321.0,7.5170212765957425,3.3191489361702127,10.836170212765955,9.446808510638302,2.5106382978723403,6.829787234042553,0.9574468085106383,1.0,4.0212765957446805
2359,1986.0,53.0,PF,45.0,38.0,Edgar Jones,187.0,30.0,513.0,207.0,7.298113207547169,1.947169811320755,9.245283018867925,9.679245283018867,0.8490566037735849,3.9056603773584895,0.7169811320754716,0.5660377358490566,3.5283018867924527
1401,1983.0,78.0,PG,433.0,2.0,Jerry Sichting,316.0,104.0,727.0,155.0,8.03974358974359,1.2025641025641025,9.242307692307692,9.320512820512821,5.55128205128205,1.9871794871794872,0.02564102564102564,1.3333333333333333,4.051282051282051
948,1982.0,8.0,SG,3.0,0.0,John McCullough,9.0,2.0,21.0,4.0,2.025,0.275,2.3,2.625,0.375,0.5,0.0,0.25,1.125
2893,1987.0,76.0,PF,60.0,13.0,Jeff Turner,151.0,33.0,378.0,197.0,3.8381578947368418,1.2184210526315793,5.056578947368421,4.973684210526316,0.7894736842105263,2.5921052631578947,0.17105263157894735,0.4342105263157895,1.9868421052631582
1485,1984.0,70.0,C,219.0,31.0,Alvan Adams,269.0,73.0,670.0,319.0,7.709999999999999,2.2685714285714287,9.978571428571428,9.571428571428571,3.128571428571429,4.557142857142857,0.4428571428571429,1.042857142857143,3.8428571428571434
544,1981.0,82.0,SG,157.0,12.0,Billy Knight,546.0,84.0,1436.0,410.0,13.307317073170731,2.351219512195122,15.658536585365852,17.51219512195122,1.9146341463414636,5.0,0.14634146341463414,1.024390243902439,6.6585365853658525
2401,1986.0,82.0,SF,292.0,58.0,Rodney McCray,338.0,50.0,847.0,520.0,8.354878048780488,2.9317073170731707,11.28658536585366,10.329268292682928,3.5609756097560976,6.3414634146341475,0.7073170731707317,0.6097560975609756,4.121951219512195
856,1982.0,76.0,PG,395.0,6.0,Kenny Higgs,202.0,72.0,569.0,144.0,6.546052631578947,1.0657894736842106,7.611842105263157,7.486842105263157,5.197368421052632,1.8947368421052633,0.07894736842105263,0.9473684210526316,2.6578947368421053
276,1980.0,23.0,SF,20.0,3.0,Anthony Roberts,69.0,13.0,177.0,109.0,5.86086956521739,2.1043478260869564,7.965217391304346,7.695652173913044,0.8695652173913043,4.739130434782608,0.13043478260869565,0.5652173913043478,3.0
1376,1983.0,77.0,SG,168.0,18.0,Clint Richardson,259.0,71.0,589.0,247.0,6.127272727272728,1.62987012987013,7.757142857142857,7.649350649350651,2.1818181818181817,3.2077922077922083,0.23376623376623376,0.9220779220779219,3.363636363636364
1924,1985.0,79.0,PG,186.0,0.0,Rod Foster,286.0,61.0,696.0,80.0,7.0,0.6367088607594936,7.636708860759493,8.810126582278484,2.354430379746836,1.0126582278481011,0.0,0.7721518987341772,3.620253164556962
1770,1984.0,80.0,C,86.0,145.0,LaSalle Thompson,333.0,71.0,826.0,709.0,7.858749999999999,4.355,12.21375,10.325,1.075,8.8625,1.8125,0.8875,4.1625
489,1981.0,82.0,PG,213.0,12.0,Gerald Henderson,261.0,79.0,636.0,132.0,6.267073170731707,0.9768292682926829,7.24390243902439,7.7560975609756095,2.5975609756097557,1.6097560975609757,0.14634146341463414,0.9634146341463414,3.182926829268293
2803,1987.0,25.0,PG,16.0,0.0,Dennis Nutt,16.0,7.0,57.0,8.0,1.788,0.212,2.0,2.28,0.64,0.32,0.0,0.28,0.64
287,1980.0,79.0,SF,98.0,53.0,Alvin Scott,127.0,47.0,350.0,228.0,3.5101265822784806,1.5341772151898734,5.044303797468354,4.4303797468354436,1.240506329113924,2.8860759493670884,0.6708860759493671,0.5949367088607594,1.6075949367088609
14,1980.0,16.0,SG,31.0,2.0,Billy Ray,72.0,14.0,180.0,29.0,8.712499999999999,1.025,9.7375,11.25,1.9375,1.8125,0.125,0.875,4.5
2207,1986.0,82.0,SF,557.0,51.0,Larry Bird*,796.0,166.0,2115.0,805.0,20.384146341463413,4.720731707317073,25.104878048780485,25.792682926829272,6.7926829268292686,9.817073170731707,0.6219512195121951,2.024390243902439,9.707317073170731
3527,1989.0,59.0,SG,146.0,4.0,Craig Hodges,203.0,43.0,529.0,89.0,7.115254237288135,0.8423728813559322,7.9576271186440675,8.966101694915254,2.4745762711864407,1.5084745762711864,0.06779661016949153,0.7288135593220338,3.4406779661016946
819,1982.0,14.0,PG,22.0,0.0,Mike Evans,24.0,9.0,56.0,12.0,3.2857142857142856,0.5357142857142857,3.821428571428571,4.0,1.5714285714285714,0.8571428571428571,0.0,0.6428571428571429,1.7142857142857142
2086,1985.0,37.0,C,162.0,27.0,Jeff Ruland,250.0,31.0,700.0,410.0,14.794594594594596,4.902702702702703,19.697297297297297,18.918918918918923,4.378378378378378,11.08108108108108,0.7297297297297297,0.8378378378378378,6.756756756756758
3479,1989.0,82.0,SF,383.0,12.0,Alex English*,924.0,66.0,2175.0,326.0,20.62804878048781,1.875609756097561,22.50365853658537,26.52439024390244,4.670731707317073,3.975609756097561,0.14634146341463414,0.8048780487804879,11.268292682926829
1293,1983.0,54.0,C,37.0,6.0,Joel Kramer,44.0,15.0,102.0,88.0,1.5407407407407403,0.7685185185185185,2.3092592592592593,1.8888888888888888,0.6851851851851852,1.6296296296296295,0.1111111111111111,0.2777777777777778,0.8148148148148148
1004,1982.0,30.0,PF,49.0,43.0,Cliff Robinson,196.0,42.0,489.0,287.0,12.389999999999995,4.676666666666667,17.066666666666666,16.3,1.6333333333333333,9.566666666666666,1.4333333333333331,1.4,6.533333333333332
2582,1987.0,68.0,PF,331.0,104.0,Charles Barkley*,557.0,119.0,1564.0,994.0,17.89264705882353,6.830882352941178,24.723529411764712,23.0,4.867647058823528,14.617647058823529,1.5294117647058822,1.75,8.191176470588236
659,1981.0,24.0,PF,24.0,9.0,John Shumate,56.0,21.0,167.0,88.0,5.304166666666666,1.8416666666666668,7.145833333333332,6.958333333333332,1.0,3.6666666666666665,0.375,0.875,2.333333333333333
1169,1983.0,8.0,PF,0.0,4.0,Mike Davis,4.0,0.0,14.0,10.0,1.275,0.65,1.925,1.75,0.0,1.25,0.5,0.0,0.5
2876,1987.0,24.0,SF,18.0,5.0,Bernard Thompson,42.0,11.0,111.0,31.0,3.5625,0.7166666666666667,4.279166666666666,4.625,0.75,1.2916666666666667,0.20833333333333331,0.4583333333333333,1.75
3615,1989.0,78.0,PF,172.0,97.0,Kevin McHale*,661.0,26.0,1758.0,637.0,17.065384615384616,3.7397435897435902,20.8051282051282,22.538461538461537,2.2051282051282053,8.166666666666666,1.2435897435897436,0.3333333333333333,8.474358974358973
2240,1986.0,36.0,SF,8.0,6.0,Lorenzo Charles,49.0,2.0,122.0,39.0,2.5527777777777776,0.5000000000000001,3.0527777777777776,3.388888888888889,0.2222222222222222,1.0833333333333333,0.16666666666666666,0.05555555555555555,1.3611111111111112
3005,1988.0,52.0,PG,59.0,1.0,Lester Conner,50.0,38.0,132.0,38.0,2.1,0.5173076923076924,2.617307692307692,2.5384615384615383,1.1346153846153846,0.7307692307692307,0.019230769230769232,0.7307692307692307,0.9615384615384616
964,1982.0,28.0,C,11.0,17.0,Paul Mokeski,35.0,20.0,93.0,86.0,2.5285714285714285,1.625,4.1535714285714285,3.321428571428572,0.3928571428571429,3.071428571428572,0.6071428571428571,0.7142857142857143,1.25
2423,1986.0,29.0,C,7.0,19.0,Chuck Nevitt,15.0,4.0,49.0,32.0,1.282758620689655,0.6793103448275862,1.9620689655172407,1.6896551724137931,0.2413793103448276,1.1034482758620692,0.6551724137931034,0.13793103448275862,0.5172413793103449
1042,1982.0,64.0,PF,33.0,16.0,Ray Tolbert,100.0,12.0,219.0,126.0,2.6546875,0.91875,3.5734375,3.421875,0.515625,1.96875,0.25,0.1875,1.5625
2464,1986.0,30.0,PF,159.0,25.0,Jeff Ruland,212.0,23.0,569.0,320.0,15.043333333333333,4.746666666666667,19.79,18.966666666666665,5.3,10.666666666666666,0.8333333333333334,0.7666666666666667,7.066666666666666
1987,1985.0,10.0,SF,13.0,0.0,Greg Kelser,21.0,7.0,62.0,19.0,4.8100000000000005,0.97,5.78,6.2,1.3,1.9,0.0,0.7,2.1
1918,1985.0,78.0,SF,233.0,109.0,Julius Erving*,610.0,135.0,1561.0,414.0,15.388461538461534,3.0615384615384618,18.45,20.012820512820515,2.9871794871794872,5.307692307692308,1.3974358974358974,1.7307692307692308,7.82051282051282
25,1980.0,75.0,SG,302.0,3.0,Ron Boone,391.0,92.0,970.0,216.0,10.38,1.5319999999999998,11.912,12.933333333333335,4.026666666666666,2.88,0.04,1.2266666666666666,5.213333333333333
3195,1988.0,9.0,C,1.0,0.0,Ron Moore,4.0,2.0,10.0,2.0,0.8444444444444444,0.15555555555555556,1.0,1.1111111111111112,0.1111111111111111,0.2222222222222222,0.0,0.2222222222222222,0.4444444444444444
860,1982.0,14.0,SG,18.0,1.0,Brad Holland,27.0,11.0,57.0,13.0,3.3000000000000003,0.6285714285714287,3.928571428571429,4.071428571428571,1.2857142857142858,0.9285714285714286,0.07142857142857142,0.7857142857142857,1.9285714285714288
149,1980.0,64.0,PF,70.0,10.0,Phil Hubbard,210.0,48.0,585.0,320.0,6.9453125,2.271875,9.2171875,9.140625,1.09375,5.0,0.15625,0.75,3.28125
252,1980.0,17.0,C,6.0,12.0,Sylvester Norris,18.0,3.0,40.0,43.0,1.8235294117647056,1.2764705882352938,3.1,2.3529411764705883,0.35294117647058826,2.5294117647058822,0.7058823529411765,0.17647058823529413,1.0588235294117647
3643,1989.0,53.0,PG,339.0,0.0,Norm Nixon,153.0,46.0,362.0,78.0,6.349056603773584,0.8490566037735849,7.19811320754717,6.830188679245283,6.39622641509434,1.4716981132075468,0.0,0.8679245283018868,2.8867924528301887
